,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
8493,2012-07-15 06:00:00,3,0,0,1,27.88,31.82,83,8.9981,6,9,15
8435,2012-07-12 20:00:00,3,0,1,1,30.34,33.335,48,15.0013,75,439,514
9207,2012-09-07 00:00:00,3,0,1,1,26.24,28.79,89,8.9981,17,79,96
5313,2011-12-15 11:00:00,4,0,1,2,16.4,20.455,62,27.9993,9,126,135
9218,2012-09-07 11:00:00,3,0,1,1,31.16,35.605,62,8.9981,81,215,296
1702,2011-04-16 20:00:00,2,0,0,3,18.04,21.97,94,15.0013,4,49,53
2425,2011-06-08 23:00:00,2,0,1,1,31.16,37.12,75,12.998,18,98,116
5738,2012-01-14 06:00:00,1,0,0,1,5.74,7.575,50,0.0,0,5,5
5178,2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,0.0,10,140,150
10814,2012-12-17 00:00:00,4,0,1,2,15.58,19.695,87,0.0,2,26,28
7022,2012-04-10 22:00:00,2,0,1,1,16.4,20.455,37,32.9975,9,118,127
7676,2012-05-19 05:00:00,2,0,0,1,18.86,22.725,67,0.0,1,11,12
2233,2011-05-19 23:00:00,2,0,1,1,19.68,23.485,94,0.0,9,63,72
10013,2012-11-02 14:00:00,4,0,1,2,16.4,20.455,40,32.9975,63,199,262
9598,2012-10-04 07:00:00,4,0,1,2,26.24,28.79,89,6.0032,12,379,391
8733,2012-08-06 06:00:00,3,0,1,2,28.7,33.335,79,15.0013,4,137,141
10102,2012-11-06 07:00:00,4,0,1,1,8.2,10.605,69,11.0014,9,378,387
6281,2012-02-17 23:00:00,1,0,1,1,14.76,17.425,40,12.998,10,72,82
990,2011-03-05 17:00:00,1,0,0,2,19.68,23.485,59,23.9994,60,104,164
8332,2012-07-08 13:00:00,3,0,0,1,38.54,43.94,38,16.9979,118,219,337
3963,2011-09-16 04:00:00,3,0,1,1,16.4,20.455,71,19.0012,1,3,4
1547,2011-04-10 08:00:00,2,0,0,2,15.58,19.695,94,6.0032,17,38,55
5889,2012-02-01 14:00:00,1,0,1,1,25.42,31.06,33,15.0013,33,159,192
8408,2012-07-11 17:00:00,3,0,1,1,32.8,34.85,31,15.0013,90,740,830
7355,2012-05-05 20:00:00,2,0,0,1,24.6,28.79,78,16.9979,100,209,309
1098,2011-03-10 09:00:00,1,0,1,3,16.4,20.455,0,15.0013,1,23,24
8049,2012-06-15 18:00:00,2,0,1,1,29.52,32.575,39,15.0013,121,572,693
6195,2012-02-14 09:00:00,1,0,1,2,10.66,14.395,56,6.0032,6,256,262
1339,2011-04-01 16:00:00,2,0,1,1,13.94,15.15,46,27.9993,42,125,167
10807,2012-12-16 17:00:00,4,0,0,2,15.58,19.695,82,7.0015,29,214,243
4827,2011-11-14 05:00:00,4,0,1,2,18.04,21.97,67,16.9979,0,19,19
10110,2012-11-06 15:00:00,4,0,1,1,13.94,15.91,46,16.9979,45,227,272
4907,2011-11-17 13:00:00,4,0,1,2,13.94,15.15,49,30.0026,15,109,124
7933,2012-06-10 22:00:00,2,0,0,1,28.7,32.575,65,11.0014,42,117,159
8050,2012-06-15 19:00:00,2,0,1,1,28.7,31.82,42,11.0014,98,369,467
2835,2011-07-07 01:00:00,3,0,1,1,27.06,29.545,89,12.998,2,14,16
8877,2012-08-12 06:00:00,3,0,0,1,26.24,30.305,65,11.0014,2,14,16
7597,2012-05-15 22:00:00,2,0,1,1,23.78,27.275,78,15.0013,9,74,83
1747,2011-04-18 17:00:00,2,0,1,1,23.78,27.275,49,19.0012,66,362,428
5334,2011-12-16 08:00:00,4,0,1,1,14.76,16.665,46,27.9993,10,449,459
5272,2011-12-13 18:00:00,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
7302,2012-05-03 15:00:00,2,0,1,1,27.06,31.06,61,12.998,63,220,283
10101,2012-11-06 06:00:00,4,0,1,1,9.02,11.365,69,8.9981,6,143,149
6986,2012-04-09 10:00:00,2,0,1,1,20.5,24.24,27,32.9975,65,113,178
5240,2011-12-12 10:00:00,4,0,1,2,9.02,12.12,69,7.0015,14,91,105
9789,2012-10-12 06:00:00,4,0,1,1,13.94,17.425,81,6.0032,3,140,143
5901,2012-02-02 02:00:00,1,0,1,2,17.22,21.21,67,8.9981,2,7,9
8971,2012-08-16 04:00:00,3,0,1,1,25.42,29.545,73,15.0013,2,3,5
3255,2011-08-05 13:00:00,3,0,1,1,31.98,35.605,52,16.9979,40,164,204
931,2011-03-03 06:00:00,1,0,1,1,5.74,6.06,33,19.9995,1,34,35
5127,2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52
5099,2011-12-06 13:00:00,4,0,1,3,18.86,22.725,100,12.998,6,65,71
2899,2011-07-09 17:00:00,3,0,0,1,34.44,36.365,32,0.0,160,241,401
10415,2012-11-19 09:00:00,4,0,1,2,14.76,16.665,66,16.9979,18,260,278
7210,2012-04-18 19:00:00,2,0,1,2,17.22,21.21,77,8.9981,26,342,368
4314,2011-10-11 19:00:00,4,0,1,2,23.78,27.275,83,15.0013,33,285,318
10092,2012-11-05 21:00:00,4,0,1,1,12.3,14.395,52,19.0012,8,144,152
7835,2012-06-06 20:00:00,2,0,1,1,22.14,25.76,73,19.0012,59,349,408
1720,2011-04-17 14:00:00,2,0,0,1,21.32,25.0,34,26.0027,170,191,361
8396,2012-07-11 05:00:00,3,0,1,1,26.24,28.79,89,0.0,5,36,41
10477,2012-12-02 23:00:00,4,0,0,2,17.22,21.21,82,8.9981,7,44,51
358,2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79
1670,2011-04-15 12:00:00,2,1,0,1,21.32,25.0,55,19.0012,45,155,200
4923,2011-11-18 05:00:00,4,0,1,1,9.02,11.365,44,8.9981,0,22,22
201,2011-01-09 16:00:00,1,0,0,1,8.2,8.335,34,30.0026,13,79,92
2299,2011-06-03 17:00:00,2,0,1,1,29.52,31.82,25,19.0012,73,485,558
10653,2012-12-10 07:00:00,4,0,1,2,15.58,19.695,94,16.9979,3,291,294
7286,2012-05-02 23:00:00,2,0,1,2,20.5,24.24,77,16.9979,21,77,98
8803,2012-08-09 04:00:00,3,0,1,2,27.88,31.82,89,8.9981,0,10,10
6099,2012-02-10 09:00:00,1,0,1,1,9.02,11.365,55,11.0014,10,265,275
1239,2011-03-16 11:00:00,1,0,1,2,14.76,17.425,81,8.9981,13,62,75
1453,2011-04-06 10:00:00,2,0,1,1,16.4,20.455,37,26.0027,21,48,69
4023,2011-09-18 16:00:00,3,0,0,2,22.96,26.515,64,11.0014,134,235,369
195,2011-01-09 10:00:00,1,0,0,1,5.74,5.305,43,26.0027,0,49,49
4785,2011-11-12 11:00:00,4,0,0,1,15.58,19.695,54,19.0012,102,213,315
5018,2011-12-03 04:00:00,4,0,0,1,9.02,11.365,75,8.9981,1,7,8
6243,2012-02-16 09:00:00,1,0,1,2,12.3,15.15,70,11.0014,3,199,202
245,2011-01-11 14:00:00,1,0,1,2,8.2,11.365,59,6.0032,3,60,63
2681,2011-06-19 15:00:00,2,0,0,2,30.34,34.09,55,7.0015,146,216,362
4602,2011-11-04 20:00:00,4,0,1,1,14.76,16.665,43,19.0012,15,171,186
9990,2012-11-01 15:00:00,4,0,1,2,16.4,20.455,54,11.0014,35,179,214
1740,2011-04-18 10:00:00,2,0,1,2,21.32,25.0,55,7.0015,41,68,109
3703,2011-09-05 05:00:00,3,1,0,2,27.06,31.06,74,11.0014,2,4,6
3382,2011-08-10 20:00:00,3,0,1,1,31.16,33.335,31,8.9981,59,253,312
1644,2011-04-14 10:00:00,2,0,1,1,20.5,24.24,51,12.998,21,68,89
3115,2011-07-18 17:00:00,3,0,1,1,34.44,39.395,49,22.0028,72,473,545
8900,2012-08-13 05:00:00,3,0,1,1,26.24,30.305,69,7.0015,3,33,36
3607,2011-09-01 05:00:00,3,0,1,1,22.96,26.515,73,6.0032,1,22,23
9404,2012-09-15 05:00:00,3,0,0,1,23.78,27.275,60,35.0008,1,15,16
4938,2011-11-18 20:00:00,4,0,1,1,11.48,13.635,48,12.998,8,129,137
4931,2011-11-18 13:00:00,4,0,1,1,13.94,15.91,31,15.0013,31,146,177
6875,2012-04-04 19:00:00,2,0,1,1,27.06,31.06,39,15.0013,75,419,494
9228,2012-09-07 21:00:00,3,0,1,1,28.7,33.335,74,11.0014,55,246,301
10445,2012-12-01 15:00:00,4,0,0,2,16.4,20.455,62,0.0,113,371,484
7625,2012-05-17 02:00:00,2,0,1,1,24.6,28.79,78,11.0014,8,8,16
9154,2012-09-04 19:00:00,3,0,1,1,31.16,36.365,70,15.0013,50,502,552
7184,2012-04-17 17:00:00,2,0,1,1,26.24,30.305,25,19.9995,108,673,781
9790,2012-10-12 07:00:00,4,0,1,1,14.76,18.18,81,6.0032,8,384,392
3090,2011-07-17 16:00:00,3,0,0,1,32.8,36.365,46,19.9995,129,188,317
6980,2012-04-09 04:00:00,2,0,1,1,18.04,21.97,24,12.998,2,3,5
7201,2012-04-18 10:00:00,2,0,1,3,19.68,23.485,47,15.0013,31,116,147
745,2011-02-14 10:00:00,1,0,1,1,18.04,21.97,33,15.0013,9,46,55
10184,2012-11-09 18:00:00,4,0,1,1,17.22,21.21,44,7.0015,46,450,496
2018,2011-05-11 00:00:00,2,0,1,2,21.32,25.0,55,8.9981,8,30,38
9263,2012-09-09 08:00:00,3,0,0,1,23.78,27.275,68,15.0013,27,143,170
5062,2011-12-05 00:00:00,4,0,1,1,13.12,16.665,87,6.0032,3,21,24
4839,2011-11-14 17:00:00,4,0,1,1,25.42,31.06,46,16.9979,55,464,519
8329,2012-07-08 10:00:00,3,0,0,1,36.9,43.18,45,0.0,85,234,319
4282,2011-10-10 11:00:00,4,1,0,1,25.42,30.305,69,6.0032,139,183,322
761,2011-02-15 02:00:00,1,0,1,1,11.48,11.365,41,46.0022,1,2,3
3627,2011-09-02 01:00:00,3,0,1,3,25.42,29.545,73,7.0015,4,28,32
7958,2012-06-11 23:00:00,2,0,1,2,28.7,32.575,58,15.0013,8,72,80
10328,2012-11-15 18:00:00,4,0,1,2,14.76,17.425,57,12.998,10,563,573
10460,2012-12-02 06:00:00,4,0,0,2,9.84,12.12,93,8.9981,1,15,16
10845,2012-12-18 07:00:00,4,0,1,1,14.76,17.425,93,8.9981,4,351,355
8035,2012-06-15 04:00:00,2,0,1,1,22.96,26.515,83,11.0014,1,13,14
421,2011-01-19 14:00:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75
4164,2011-10-05 13:00:00,4,0,1,1,26.24,31.06,41,15.0013,30,189,219
7252,2012-05-01 13:00:00,2,0,1,2,29.52,33.335,51,15.0013,41,208,249
1585,2011-04-11 23:00:00,2,0,1,3,23.78,27.275,60,0.0,16,38,54
5277,2011-12-13 23:00:00,4,0,1,1,10.66,15.15,70,0.0,4,55,59
8626,2012-08-01 19:00:00,3,0,1,1,30.34,34.85,66,16.9979,88,564,652
4257,2011-10-09 10:00:00,4,0,0,1,22.96,26.515,68,6.0032,155,210,365
10550,2012-12-06 00:00:00,4,0,1,1,10.66,12.12,48,19.0012,1,43,44
6566,2012-03-10 20:00:00,1,0,0,1,13.12,16.665,33,8.9981,20,101,121
4832,2011-11-14 10:00:00,4,0,1,2,20.5,24.24,63,19.0012,26,85,111
8566,2012-07-18 07:00:00,3,0,1,1,30.34,34.85,66,11.0014,23,472,495
10356,2012-11-16 22:00:00,4,0,1,1,13.12,15.15,53,16.9979,23,139,162
5970,2012-02-04 23:00:00,1,0,0,2,9.84,12.12,87,8.9981,4,66,70
8080,2012-06-17 01:00:00,2,0,0,1,22.96,26.515,60,11.0014,21,67,88
9672,2012-10-07 09:00:00,4,0,0,3,16.4,20.455,71,8.9981,16,70,86
8007,2012-06-14 00:00:00,2,0,1,1,24.6,31.06,53,19.9995,3,45,48
3826,2011-09-10 10:00:00,3,0,0,1,28.7,32.575,65,16.9979,85,233,318
6708,2012-03-16 19:00:00,1,0,1,2,18.86,22.725,88,0.0,23,273,296
2906,2011-07-10 00:00:00,3,0,0,1,28.7,32.575,61,11.0014,42,112,154
3133,2011-07-19 11:00:00,3,0,1,1,33.62,40.15,59,0.0,29,98,127
3782,2011-09-08 14:00:00,3,0,1,2,28.7,33.335,79,23.9994,15,105,120
3232,2011-08-04 14:00:00,3,0,1,1,32.8,37.88,55,11.0014,53,114,167
7665,2012-05-18 18:00:00,2,0,1,1,26.24,31.06,38,15.0013,99,570,669
8774,2012-08-07 23:00:00,3,0,1,1,29.52,34.85,79,0.0,18,120,138
5054,2011-12-04 16:00:00,4,0,0,1,17.22,21.21,58,15.0013,64,266,330
1846,2011-05-03 20:00:00,2,0,1,1,27.06,31.06,61,12.998,28,262,290
7544,2012-05-13 17:00:00,2,0,0,1,28.7,31.82,45,27.9993,191,287,478
1934,2011-05-07 12:00:00,2,0,0,1,24.6,31.06,40,12.998,129,244,373
139,2011-01-07 01:00:00,1,0,1,2,8.2,9.85,69,15.0013,2,5,7
7539,2012-05-13 12:00:00,2,0,0,1,26.24,31.06,57,15.0013,189,342,531
10156,2012-11-08 14:00:00,4,0,1,1,18.04,21.97,18,27.9993,33,149,182
2048,2011-05-12 06:00:00,2,0,1,1,18.04,21.97,88,0.0,9,103,112
4484,2011-10-18 21:00:00,4,0,1,2,22.14,25.76,68,8.9981,28,178,206
4478,2011-10-18 15:00:00,4,0,1,1,25.42,31.06,50,12.998,66,139,205
91,2011-01-04 23:00:00,1,0,1,1,8.2,11.365,69,6.0032,2,9,11
5394,2011-12-18 20:00:00,4,0,0,1,9.84,12.88,60,7.0015,10,94,104
4546,2011-11-02 12:00:00,4,0,1,1,18.86,22.725,55,11.0014,32,157,189
551,2011-02-06 03:00:00,1,0,0,1,10.66,14.395,60,6.0032,3,10,13
1859,2011-05-04 09:00:00,2,0,1,3,13.94,15.15,93,23.9994,5,35,40
5658,2012-01-10 22:00:00,1,0,1,1,12.3,15.15,70,6.0032,10,104,114
10278,2012-11-13 16:00:00,4,0,1,1,15.58,19.695,40,19.9995,28,282,310
3573,2011-08-18 19:00:00,3,0,1,1,27.06,30.305,83,7.0015,26,115,141
2333,2011-06-05 03:00:00,2,0,0,2,25.42,30.305,65,11.0014,22,25,47
7684,2012-05-19 13:00:00,2,0,0,1,28.7,31.82,37,8.9981,332,372,704
7669,2012-05-18 22:00:00,2,0,1,1,22.96,26.515,52,22.0028,57,194,251
7209,2012-04-18 18:00:00,2,0,1,2,17.22,21.21,77,0.0,27,478,505
1768,2011-04-19 14:00:00,2,0,1,2,22.14,25.76,64,12.998,19,88,107
2492,2011-06-11 18:00:00,2,0,0,2,29.52,34.09,62,8.9981,131,155,286
3952,2011-09-15 17:00:00,3,0,1,3,19.68,23.485,82,31.0009,31,230,261
2347,2011-06-05 17:00:00,2,0,0,1,30.34,33.335,51,0.0,126,264,390
4042,2011-09-19 11:00:00,3,0,1,2,23.78,27.275,64,11.0014,41,98,139
4452,2011-10-17 13:00:00,4,0,1,1,22.96,26.515,46,6.0032,49,156,205
9060,2012-08-19 21:00:00,3,0,0,3,25.42,29.545,78,6.0032,36,154,190
5918,2012-02-02 19:00:00,1,0,1,1,15.58,19.695,43,35.0008,16,311,327
10217,2012-11-11 03:00:00,4,0,0,1,13.94,18.18,81,0.0,9,39,48
8627,2012-08-01 20:00:00,3,0,1,1,30.34,34.85,66,11.0014,65,448,513
9557,2012-10-02 14:00:00,4,0,1,3,24.6,27.275,88,8.9981,16,147,163
1354,2011-04-02 07:00:00,2,0,0,2,10.66,13.635,70,7.0015,2,16,18
10504,2012-12-04 02:00:00,4,0,1,1,17.22,21.21,88,6.0032,3,5,8
945,2011-03-03 20:00:00,1,0,1,1,8.2,11.365,40,6.0032,1,69,70
4969,2011-12-01 03:00:00,4,0,1,1,10.66,12.12,56,16.9979,1,6,7
4205,2011-10-07 06:00:00,4,0,1,1,17.22,21.21,88,0.0,3,84,87
3175,2011-08-02 05:00:00,3,0,1,1,27.06,31.06,74,8.9981,4,17,21
4100,2011-10-02 21:00:00,4,0,0,1,14.76,17.425,71,15.0013,17,71,88
9606,2012-10-04 15:00:00,4,0,1,1,29.52,33.335,54,19.0012,77,248,325
1476,2011-04-07 09:00:00,2,0,1,2,16.4,20.455,66,8.9981,15,155,170
251,2011-01-11 20:00:00,1,0,1,3,6.56,7.575,93,12.998,0,32,32
756,2011-02-14 21:00:00,1,0,1,1,14.76,15.91,50,35.0008,8,35,43
37,2011-01-02 14:00:00,1,0,0,3,14.76,17.425,76,12.998,4,55,59
3252,2011-08-05 10:00:00,3,0,1,1,30.34,34.09,55,8.9981,50,113,163
6218,2012-02-15 08:00:00,1,0,1,1,13.12,14.395,61,23.9994,7,508,515
9520,2012-10-01 01:00:00,4,0,1,1,18.04,21.97,77,6.0032,5,13,18
10555,2012-12-06 05:00:00,4,0,1,1,9.02,10.605,55,19.0012,0,32,32
1181,2011-03-13 22:00:00,1,0,0,1,12.3,13.635,56,22.0028,8,29,37
8209,2012-07-03 10:00:00,3,0,1,1,33.62,37.12,43,15.0013,56,153,209
4504,2011-10-19 18:00:00,4,0,1,3,22.96,26.515,100,11.0014,8,132,140
9241,2012-09-08 10:00:00,3,0,0,1,30.34,34.85,70,26.0027,100,322,422
7128,2012-04-15 09:00:00,2,0,0,1,22.14,25.76,56,15.0013,97,154,251
1918,2011-05-06 20:00:00,2,0,1,1,21.32,25.0,48,7.0015,29,161,190
6897,2012-04-05 17:00:00,2,0,1,1,20.5,24.24,31,11.0014,145,677,822
10327,2012-11-15 17:00:00,4,0,1,2,14.76,17.425,57,15.0013,22,541,563
1084,2011-03-09 17:00:00,1,0,1,2,13.94,15.15,76,19.9995,18,176,194
7833,2012-06-06 18:00:00,2,0,1,3,24.6,31.06,53,12.998,94,688,782
9256,2012-09-09 01:00:00,3,0,0,1,22.96,26.515,73,15.0013,20,104,124
7215,2012-04-19 00:00:00,2,0,1,3,17.22,21.21,77,0.0,5,20,25
875,2011-02-19 22:00:00,1,0,0,1,12.3,12.88,28,32.9975,2,42,44
282,2011-01-13 05:00:00,1,0,1,1,5.74,6.06,50,19.9995,0,3,3
3930,2011-09-14 19:00:00,3,0,1,2,28.7,32.575,70,7.0015,44,337,381
743,2011-02-14 08:00:00,1,0,1,1,15.58,19.695,40,31.0009,7,249,256
120,2011-01-06 06:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,36,36
7838,2012-06-06 23:00:00,2,0,1,1,21.32,25.0,77,0.0,13,110,123
636,2011-02-09 17:00:00,1,0,1,2,8.2,9.85,34,16.9979,9,157,166
2836,2011-07-07 02:00:00,3,0,1,1,27.06,29.545,89,12.998,1,7,8
4744,2011-11-10 18:00:00,4,0,1,2,14.76,17.425,81,11.0014,10,263,273
1438,2011-04-05 19:00:00,2,0,1,1,14.76,16.665,43,19.9995,12,148,160
4829,2011-11-14 07:00:00,4,0,1,1,18.04,21.97,72,16.9979,11,311,322
5573,2012-01-07 08:00:00,1,0,0,1,9.84,12.88,75,7.0015,0,64,64
7295,2012-05-03 08:00:00,2,0,1,3,18.86,22.725,88,12.998,19,608,627
3400,2011-08-11 14:00:00,3,0,1,1,32.8,34.85,29,0.0,39,103,142
6621,2012-03-13 04:00:00,1,0,1,2,18.86,22.725,82,12.998,0,1,1
6196,2012-02-14 10:00:00,1,0,1,2,10.66,13.635,60,8.9981,8,90,98
4714,2011-11-09 12:00:00,4,0,1,1,20.5,24.24,51,11.0014,24,156,180
8980,2012-08-16 13:00:00,3,0,1,1,32.8,34.85,31,15.0013,81,219,300
73,2011-01-04 05:00:00,1,0,1,1,4.92,7.575,68,7.0015,0,4,4
8430,2012-07-12 15:00:00,3,0,1,1,32.8,35.605,36,12.998,63,208,271
8965,2012-08-15 22:00:00,3,0,1,1,28.7,32.575,61,11.0014,29,197,226
10441,2012-12-01 11:00:00,4,0,0,2,13.12,16.665,76,7.0015,74,318,392
3737,2011-09-06 16:00:00,3,0,1,3,22.14,25.76,94,26.0027,11,95,106
1926,2011-05-07 04:00:00,2,0,0,1,16.4,20.455,82,7.0015,1,4,5
7278,2012-05-02 15:00:00,2,0,1,1,26.24,30.305,65,12.998,52,204,256
5690,2012-01-12 06:00:00,1,0,1,3,14.76,17.425,93,8.9981,1,88,89
383,2011-01-17 11:00:00,1,1,0,2,6.56,7.575,55,12.998,9,55,64
8280,2012-07-06 09:00:00,3,0,1,1,33.62,36.365,36,8.9981,55,249,304
8867,2012-08-11 20:00:00,3,0,0,3,27.06,29.545,89,27.9993,31,129,160
8636,2012-08-02 05:00:00,3,0,1,1,27.06,29.545,89,8.9981,4,37,41
1501,2011-04-08 10:00:00,2,0,1,2,14.76,16.665,71,19.0012,10,63,73
3181,2011-08-02 11:00:00,3,0,1,1,34.44,36.365,32,27.9993,32,96,128
6441,2012-03-05 15:00:00,1,0,1,2,12.3,14.395,53,12.998,20,110,130
1763,2011-04-19 09:00:00,2,0,1,3,21.32,25.0,63,6.0032,23,139,162
4509,2011-10-19 23:00:00,4,0,1,2,23.78,27.275,94,23.9994,14,55,69
2346,2011-06-05 16:00:00,2,0,0,1,29.52,33.335,51,6.0032,138,260,398
10206,2012-11-10 16:00:00,4,0,0,1,22.14,25.76,37,0.0,227,378,605
4134,2011-10-04 07:00:00,4,0,1,1,17.22,21.21,82,19.0012,11,298,309
5949,2012-02-04 02:00:00,1,0,0,1,9.84,12.88,70,6.0032,6,38,44
9780,2012-10-11 21:00:00,4,0,1,1,17.22,21.21,62,8.9981,24,236,260
3647,2011-09-02 21:00:00,3,0,1,2,26.24,30.305,73,6.0032,28,121,149
8409,2012-07-11 18:00:00,3,0,1,1,31.98,34.09,38,16.9979,79,735,814
4083,2011-10-02 04:00:00,4,0,0,2,13.94,15.91,87,16.9979,4,3,7
7043,2012-04-11 20:00:00,2,0,1,1,14.76,16.665,46,22.0028,22,213,235
9009,2012-08-17 18:00:00,3,0,1,2,33.62,12.12,38,16.9979,108,561,669
10290,2012-11-14 04:00:00,4,0,1,1,9.02,11.365,69,12.998,0,6,6
1377,2011-04-03 06:00:00,2,0,0,1,11.48,13.635,65,12.998,10,23,33
7336,2012-05-05 01:00:00,2,0,0,1,24.6,28.03,83,0.0,28,79,107
4122,2011-10-03 19:00:00,4,0,1,1,16.4,20.455,76,0.0,15,300,315
10577,2012-12-07 03:00:00,4,0,1,2,10.66,12.88,81,12.998,0,5,5
2912,2011-07-10 06:00:00,3,0,0,1,26.24,29.545,78,6.0032,8,17,25
7050,2012-04-12 03:00:00,2,0,1,1,13.12,15.15,61,16.9979,2,3,5
6035,2012-02-07 17:00:00,1,0,1,1,18.04,21.97,35,12.998,15,494,509
8356,2012-07-09 13:00:00,3,0,1,2,31.16,34.85,55,16.9979,67,188,255
4056,2011-10-01 01:00:00,4,0,0,1,19.68,23.485,67,22.0028,11,47,58
2411,2011-06-08 09:00:00,2,0,1,1,31.16,35.605,58,11.0014,34,168,202
1312,2011-03-19 13:00:00,1,0,0,1,20.5,24.24,34,31.0009,174,127,301
10047,2012-11-04 00:00:00,4,0,0,1,12.3,15.91,61,7.0015,5,97,102
5152,2011-12-08 18:00:00,4,0,1,1,11.48,13.635,52,15.0013,12,306,318
6353,2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,9,76,85
6798,2012-04-01 13:00:00,2,0,0,2,18.04,21.97,62,12.998,190,274,464
9040,2012-08-19 01:00:00,3,0,0,1,26.24,30.305,65,0.0,29,102,131
2045,2011-05-12 03:00:00,2,0,1,1,18.04,21.97,88,8.9981,0,5,5
8617,2012-08-01 10:00:00,3,0,1,1,29.52,34.09,66,6.0032,61,175,236
7976,2012-06-12 17:00:00,2,0,1,2,27.06,29.545,89,19.0012,56,625,681
9863,2012-10-15 08:00:00,4,0,1,2,24.6,30.305,64,26.0027,24,713,737
4140,2011-10-04 13:00:00,4,0,1,1,22.96,26.515,56,19.9995,20,153,173
2988,2011-07-13 10:00:00,3,0,1,1,33.62,37.88,46,12.998,33,80,113
4679,2011-11-08 01:00:00,4,0,1,1,13.12,16.665,93,7.0015,3,8,11
2848,2011-07-07 14:00:00,3,0,1,1,35.26,39.395,41,16.9979,39,121,160
5243,2011-12-12 13:00:00,4,0,1,2,12.3,15.91,52,7.0015,13,153,166
6547,2012-03-10 01:00:00,1,0,0,1,12.3,14.395,36,16.9979,1,50,51
6500,2012-03-08 02:00:00,1,0,1,1,18.86,22.725,63,26.0027,6,5,11
7758,2012-06-03 15:00:00,2,0,0,1,28.7,31.82,34,0.0,236,408,644
3199,2011-08-03 05:00:00,3,0,1,2,31.16,34.85,55,6.0032,2,22,24
2133,2011-05-15 19:00:00,2,0,0,1,22.96,26.515,83,7.0015,78,153,231
7965,2012-06-12 06:00:00,2,0,1,2,24.6,27.275,88,8.9981,6,130,136
4628,2011-11-05 22:00:00,4,0,0,1,12.3,16.665,65,0.0,10,72,82
2792,2011-07-05 06:00:00,3,0,1,1,27.06,31.06,74,6.0032,3,91,94
7506,2012-05-12 03:00:00,2,0,0,1,19.68,23.485,59,0.0,14,20,34
3629,2011-09-02 03:00:00,3,0,1,2,24.6,28.03,83,11.0014,4,4,8
622,2011-02-09 02:00:00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3
873,2011-02-19 20:00:00,1,0,0,1,13.12,14.395,28,35.0008,9,38,47
10016,2012-11-02 17:00:00,4,0,1,1,15.58,19.695,40,22.0028,57,581,638
6873,2012-04-04 17:00:00,2,0,1,1,27.06,31.06,41,19.9995,99,645,744
9507,2012-09-19 12:00:00,3,0,1,1,24.6,31.06,43,16.9979,53,260,313
4806,2011-11-13 08:00:00,4,0,0,1,13.94,17.425,66,6.0032,24,55,79
2734,2011-07-02 20:00:00,3,0,0,1,31.16,34.09,45,19.0012,136,148,284
5673,2012-01-11 13:00:00,1,0,1,3,13.12,17.425,76,0.0,8,57,65
8178,2012-07-02 03:00:00,3,0,1,2,29.52,33.335,54,27.9993,0,5,5
4430,2011-10-16 15:00:00,4,0,0,1,25.42,31.06,35,26.0027,182,230,412
10470,2012-12-02 16:00:00,4,0,0,2,18.04,21.97,67,7.0015,85,358,443
7107,2012-04-14 12:00:00,2,0,0,1,23.78,27.275,35,16.9979,274,404,678
4645,2011-11-06 15:00:00,4,0,0,1,19.68,23.485,51,12.998,96,210,306
6602,2012-03-12 09:00:00,1,0,1,1,15.58,19.695,54,11.0014,21,260,281
8997,2012-08-17 06:00:00,3,0,1,1,25.42,12.12,78,8.9981,6,151,157
6342,2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,16,204,220
6525,2012-03-09 03:00:00,1,0,1,1,18.86,22.725,77,35.0008,0,7,7
1199,2011-03-14 17:00:00,1,0,1,1,15.58,19.695,40,12.998,42,229,271
9802,2012-10-12 19:00:00,4,0,1,1,17.22,21.21,41,15.0013,40,453,493
8273,2012-07-06 02:00:00,3,0,1,1,31.16,35.605,62,8.9981,4,13,17
9423,2012-09-16 00:00:00,3,0,0,1,22.14,25.76,64,0.0,28,123,151
3149,2011-08-01 03:00:00,3,0,1,1,28.7,33.335,79,11.0014,0,4,4
7192,2012-04-18 01:00:00,2,0,1,1,21.32,25.0,34,12.998,1,13,14
2345,2011-06-05 15:00:00,2,0,0,1,28.7,32.575,54,0.0,161,256,417
6083,2012-02-09 17:00:00,1,0,1,1,13.94,16.665,34,8.9981,12,387,399
3036,2011-07-15 10:00:00,3,0,1,2,27.06,31.06,61,11.0014,59,107,166
6040,2012-02-07 22:00:00,1,0,1,1,13.12,15.91,57,12.998,11,107,118
9746,2012-10-10 11:00:00,4,0,1,1,22.14,25.76,52,12.998,53,238,291
7611,2012-05-16 12:00:00,2,0,1,1,28.7,32.575,54,12.998,59,271,330
1641,2011-04-14 07:00:00,2,0,1,1,15.58,19.695,66,0.0,11,182,193
